f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label,session_id
0.1689020167948974,0.3376251943871097,0.4767494803751814,0.597272212531211,0.4999125104047973,0.7008266891067658,0.8235633693038836,0.9291948776689516,0.5119776918984708,0.7391905123367543,0.8806581358426475,0.9999972285937836,0.4996931624298135,0.7180355285726174,0.8515394983997312,0.9645880896733122,0.4682384079936711,0.6463044463537982,0.7610541006451007,0.8630306723800986,open_hand,1
0.1688496834663572,0.3375798561393286,0.4738814925116387,0.5911232640361416,0.494728039824917,0.6981641662274486,0.8203367511405664,0.9229134283926966,0.5012691578153827,0.733135802313821,0.879038153676029,0.9999972164764616,0.4846036718677146,0.7037106734165941,0.8408154034084907,0.9568701090293348,0.452805713446788,0.6323559226258122,0.7530548260167877,0.8631203985261151,open_hand,1
0.1725816798777489,0.3479024160971264,0.4890197900546796,0.606264853002799,0.5162724330047997,0.7154866800857239,0.8334358123716697,0.9338763987322682,0.5204074115096711,0.7436499605428247,0.883189444815989,0.9999971868353972,0.4991161897247255,0.7151101092490897,0.8429857343743514,0.9506105338253484,0.4615298431068877,0.6357585218897279,0.7461865879431465,0.8478380680828906,open_hand,1
0.17202588546559,0.346632549874837,0.4881496528210219,0.6049061569890667,0.5105072939225426,0.707393338653083,0.8256710994343506,0.9265629466964208,0.5198644168501575,0.745792562019403,0.885300061814565,0.9999971484634962,0.5025086267900218,0.7188008813457868,0.8484094429171698,0.9571923209317856,0.4671173645097146,0.6416967906491514,0.7517116581997816,0.8512459116348559,open_hand,1
0.1658416426808777,0.3373643990739188,0.4781130778410837,0.5952307673174084,0.5084623623348614,0.7058747374562229,0.8280703545108044,0.9329784219100006,0.5193973200171906,0.7434302993059275,0.8836211138845287,0.9999971342256284,0.5020513533567507,0.7178375465652163,0.8484966667955861,0.959649122550836,0.4649738667505101,0.6412465807729112,0.755252399473021,0.8589030125164283,open_hand,1
0.1661866930728935,0.3315112446895908,0.4668909432453095,0.5874052911318228,0.5117671993019458,0.7117450651479714,0.8342500919485349,0.9397623630450002,0.522113482373784,0.7454034052840794,0.8837470085838313,0.9999971108021858,0.504458422336851,0.7172569825074644,0.8472419827719406,0.9581907058756242,0.4660872501090941,0.6398251211413409,0.7511390980107754,0.8523731317958909,open_hand,1
0.1660914030009854,0.3318600780387211,0.4694806911203875,0.5865506045069944,0.5093182554465971,0.7063202561114613,0.8272463469619885,0.9315744055506634,0.5233313790276596,0.7470397674108199,0.8853714728641428,0.999997103845814,0.506184558890773,0.7216565187854357,0.8496188973334123,0.959944163016387,0.4674750207763717,0.6402571076149302,0.751693226121237,0.8554044127546657,open_hand,1
0.1673086658871647,0.3382785222122354,0.4808744863555759,0.5968001562628668,0.5071327352497682,0.7052445532444903,0.8261533822820673,0.9308190550855232,0.5200857074263896,0.7437088999970534,0.8843104038629185,0.9999970952026912,0.5047814473374083,0.7201823446187539,0.8494623728151726,0.9601280989327172,0.4707031279403561,0.6435177019660729,0.7558597422009229,0.8604246647745706,open_hand,1
0.1684601399139419,0.3370855286763423,0.4778936673356453,0.5953268590814778,0.5048607265616963,0.702897768385294,0.8259620468194516,0.9327391075130042,0.5170421099404543,0.7427602611662356,0.8831086448755875,0.9999970703876472,0.4999382548577273,0.7157250707124212,0.8460050313301468,0.9596549048233104,0.4631605057619499,0.6381253914733822,0.7509969426189527,0.8564771436075117,open_hand,1
0.1683372692353213,0.3346654607082013,0.4738963378702098,0.5888685821293018,0.5082362362005325,0.7044591176029379,0.8269562082821078,0.9313177341397212,0.5228406651574091,0.7466730282580856,0.8869306512450286,0.9999970706455492,0.5073249150750163,0.7234480806039439,0.8525646865986902,0.9634435198503556,0.4710317536063954,0.644912367547603,0.7564250822644994,0.8597756991527391,open_hand,1
0.1666813827822302,0.3385670761478004,0.481970150135755,0.5992381813052996,0.5108401852824052,0.7063667340166147,0.8287578094444439,0.933816123588267,0.5225709914790427,0.7467723726217129,0.8862891359670555,0.99999706192558,0.5056456558698715,0.7224116858016638,0.8517366258021543,0.9631444951581168,0.4690507838193566,0.6429973043474575,0.7566541854558915,0.8620016550505414,open_hand,1
0.1637667156696263,0.3304438549634626,0.466232931807873,0.5754036919221308,0.5114978960048514,0.7049713462012945,0.8268270252907373,0.9301810470892166,0.5247615573692361,0.7482784755547564,0.8879459657612203,0.9999970609137072,0.5087410265360062,0.7251937215127325,0.8543249403051485,0.9638088545149224,0.4709848319611637,0.6450221221820899,0.7587342696579826,0.8633851873398647,open_hand,1
0.1639995624495419,0.3314832024270666,0.4700730496248686,0.5822268459945152,0.5099786800065872,0.7064253623106399,0.8282188243921172,0.9316731493910384,0.5227837298429042,0.7481786101615022,0.8874652041950744,0.9999970548673576,0.5066805308468989,0.7242275108660289,0.8536021213736105,0.9629529026378342,0.4701215783200309,0.6433578756963884,0.7553821539541776,0.8585294698004128,open_hand,1
0.1670227373925837,0.3372732573762007,0.4775044795552788,0.5879370125688801,0.5100922476978708,0.7069960806564592,0.8289914259349024,0.9321022816433152,0.5223254432656524,0.747562618897465,0.8869322415232815,0.9999970565380552,0.5065409694047609,0.7235577284661925,0.8552770623923868,0.9671493125847302,0.4702163360526449,0.6443531242709353,0.7572888437495946,0.8614371141175866,open_hand,1
0.1662029078909771,0.3401713478430446,0.4803918468524289,0.5896797804778806,0.5125671046514827,0.7077841736449301,0.8292789841025964,0.9326163595596066,0.522281857885011,0.7470129534297633,0.885919619744162,0.9999970650039128,0.502197754258149,0.7209388386012561,0.8522689707300779,0.9648585362678652,0.4625082913181039,0.6375414902642952,0.7501442881220121,0.855508867409625,open_hand,1
0.163263726676441,0.3351050347595904,0.4766120771042558,0.5874119810293609,0.5091481812579228,0.7050999748156754,0.8270563026323872,0.9296939793517112,0.5245743234110476,0.7500148980723895,0.8883433007384876,0.9999970634062187,0.5096873520520863,0.7288121679656154,0.8595245855636842,0.9691202705919776,0.4733566560874823,0.6499774798125043,0.763136981928662,0.8657116691166732,open_hand,1
0.1636957171725244,0.3371480354816356,0.4768701460833514,0.5853048321827077,0.5101043459424595,0.7049859173876315,0.8256572309371019,0.9273612883078444,0.5218632629058556,0.7476244519826777,0.8865189403680038,0.9999970615018045,0.5046911314349534,0.7236667779725743,0.8549197961085361,0.9646180712085924,0.4665716205616461,0.6451233134881945,0.7609748535285372,0.8653316502435596,open_hand,1
0.1634795419309022,0.3370998355608159,0.4805123587694179,0.592868439910308,0.5048698839914215,0.7029637808259589,0.8242993710519055,0.9265026950203552,0.5184835067155643,0.7472212336784508,0.8871766145810643,0.9999970202001932,0.5033085397502532,0.7257316788703875,0.8567027520694046,0.964644781509344,0.468405365463304,0.6474153927126207,0.763802731042336,0.867304944918354,open_hand,1
0.1651296655697823,0.3418200602425532,0.4879575104791071,0.6023202083150082,0.5045499049502347,0.7031655071337721,0.8276949322125666,0.9313386534736108,0.5152714643335038,0.7436703418182908,0.8855359047077052,0.9999970097904044,0.5003776806222523,0.725213459174384,0.8584046158116698,0.9686433741100712,0.4673960960869353,0.6491351966065633,0.767257888619609,0.8720457264831207,open_hand,1
0.1669428926967971,0.3433072750560342,0.4915513583407856,0.6086154158733726,0.5060744668864661,0.7045491984572999,0.8295475906931384,0.9340120058183944,0.5168887671025599,0.7434858163282574,0.8850568943334065,0.9999970044844564,0.5008255194413216,0.7233572375141699,0.8548678110420467,0.9636565561923578,0.4673174314336207,0.6495020304210972,0.7670794496076416,0.8718494588577868,open_hand,1
0.1685299560336497,0.346451325568659,0.4991990158323287,0.6158842673250993,0.5099246157416614,0.7095560986918116,0.8339304814112369,0.9381201953329898,0.5205818157055977,0.7471359771059634,0.8869064187851976,0.9999969573733076,0.5046657560148063,0.726117021464212,0.8579590937612325,0.9668164888194796,0.4704653158543659,0.6505073749768108,0.7672692691893349,0.8714495447095163,open_hand,1
0.1621427757589365,0.3329995159521273,0.4817284521405336,0.5995935699525382,0.5091832072062266,0.7100547260790708,0.8346146070665226,0.9360594063601216,0.5244813801468007,0.7524111666531321,0.8914967958360529,0.9999969635642671,0.512669872719046,0.7341301172774548,0.8635520833905297,0.9682235733526784,0.4811867293808983,0.6608594988296044,0.7749898367344658,0.8752319940779323,open_hand,1
0.1646733545737539,0.3338461660699254,0.4772048553499939,0.5894537878403533,0.5066516679535713,0.7029870412348803,0.8253550979223557,0.928216162514692,0.5222444372456411,0.748050627685619,0.8870988276887758,0.9999969658719414,0.5105174054552188,0.72998556180942,0.858688143507546,0.965455878214899,0.4803825998550932,0.6583340130042304,0.7706328248125591,0.8705684603275158,open_hand,1
0.1619684183370268,0.3291899801545108,0.4715403385625056,0.5868056819505295,0.509936923859004,0.7079548210778687,0.8300493704373888,0.9343441847766673,0.5255239370803606,0.749936375094758,0.8865940191447329,0.9999969101185218,0.5136358084690722,0.7328187853831751,0.8618073685075647,0.9696721290105842,0.4834694972600982,0.661535116838791,0.7758091543187087,0.8785086238733182,open_hand,1
0.1613360531105077,0.3265929492317319,0.466345873213188,0.5821755090019253,0.5118657062681488,0.7106801182238511,0.8319989284775684,0.93464628770936,0.529475267622413,0.7544724657447515,0.8903899373357886,0.9999968656910851,0.518814702902753,0.7370914156038848,0.8626309395714048,0.965769799032274,0.4893031255565196,0.6652015320206842,0.7782057848253694,0.879872182401525,open_hand,1
0.1594341295170183,0.3244508894935791,0.4650337995113906,0.5799808845769302,0.503674984513436,0.7013786650594459,0.8228998577375837,0.9265328928508284,0.5224775119207549,0.7479358691808111,0.8857015624824137,0.9999968592850176,0.5137196712822509,0.7324758384801615,0.8618540931727908,0.9703984412607134,0.4855443011907693,0.6603400831621574,0.7733090989910201,0.8751782990274096,open_hand,1
0.1582508026151492,0.321759806464497,0.4607174406735642,0.576186062461602,0.5045293992172256,0.7023288746776866,0.8231855308143096,0.9257561338317736,0.5229603273889146,0.7491160336451612,0.886614930907796,0.9999968142462324,0.5134631659500507,0.7312719828037709,0.8583691114761232,0.9630106901897216,0.4845372011451298,0.6595982861239776,0.7715895767348528,0.8712859719968429,open_hand,1
0.1596504405656463,0.3269424242229877,0.4694082035413116,0.5873587446005026,0.5034021107748708,0.7009633054005718,0.8229405774775063,0.9267525514237496,0.523301575322102,0.7505534309214351,0.8884534576137623,0.9999967834890764,0.5144549023879744,0.7340041670244195,0.8602949434257685,0.9636940582727944,0.4849793553104063,0.6596571820834666,0.772620523425221,0.8723950161711642,open_hand,1
0.1599344802553863,0.3320001009661291,0.4770203965235992,0.5948469823361499,0.500150877476979,0.6991553386776423,0.8217144997897025,0.9265457432727408,0.5183910023160677,0.7465204382373312,0.8860434018274994,0.9999967381696502,0.5102796223827882,0.7310225955068003,0.8618996843902229,0.9695325813225846,0.4822937939239228,0.6586027567151789,0.7731447638126939,0.8743662130293561,open_hand,1
0.1598326822844143,0.3319965618096699,0.4721387849457998,0.584461790277088,0.5060260518903427,0.7021454475978331,0.8233683180987317,0.9275721399448228,0.5209101307395879,0.7458352238575353,0.8838485147546535,0.9999966928182866,0.509193784943909,0.7279309413223105,0.8576883851259377,0.9663983005378184,0.4782034925999862,0.6545729932700747,0.7678487696866934,0.8687375122002737,open_hand,1
0.1531269057191863,0.3185249767806674,0.4562992106676476,0.5696250889298893,0.5001158825772892,0.698248637782035,0.8201769722564378,0.9240482514204744,0.5148868230251015,0.7437514478055325,0.8834040715978154,0.999996657476136,0.5020495343788415,0.7234975191083898,0.8523129103376592,0.9594383518119372,0.4694594327778216,0.6468099785606028,0.7605431156842267,0.8621983512604267,open_hand,1
0.1563983055442505,0.324352189264957,0.4641559322995754,0.5739180493774277,0.4955032476328472,0.6927059581518343,0.8170183589087351,0.9233103599730268,0.5143284940120666,0.7403420564430726,0.8815387641458394,0.999996632106382,0.5054559475362871,0.7251079707644029,0.8555486586621187,0.964722767772356,0.4766648509392758,0.6541618911863317,0.7675349760936544,0.8684464154292084,open_hand,1
0.1537015124523847,0.3211294996819846,0.4626381128111076,0.5733370267350769,0.4904293091039564,0.6900518095843251,0.8138008934356487,0.9188584683634736,0.5086747667275696,0.7367856342782308,0.8815194523656907,0.9999966379230244,0.4996837952664913,0.7167176249056866,0.8502646797875024,0.958641189124128,0.4728711429818626,0.6467423627647394,0.7621672738494961,0.8650170232213722,open_hand,1
0.1553591356740069,0.3208155607020755,0.4593346964363076,0.5710165968556032,0.4926215742037553,0.6892044132054959,0.8133475170826029,0.9193338614286928,0.5082434998943713,0.7351277661066076,0.8785559953365497,0.9999966084000405,0.4970784110681001,0.7144317561873347,0.8462991816613242,0.956827573944884,0.4659922155895984,0.6391825183762769,0.7530946874709447,0.8560521615283602,open_hand,1
0.1547180186617189,0.3181338990335971,0.4608753486650011,0.5753951614709847,0.4861224398731031,0.6858287393782518,0.8123644567995525,0.9202962495612343,0.5058999460139664,0.7329708144455077,0.8783296793021826,0.999996574284776,0.5000643409891137,0.7174612863266362,0.8510021040730524,0.9617520745086192,0.4750528527889094,0.6480052647663299,0.7609840158998915,0.8613247521345487,open_hand,1
0.1550213294146453,0.3223227114079332,0.4639150073301081,0.5752546890770608,0.4935785476574547,0.6946669349142606,0.8212488093101089,0.9279719021205252,0.5124513543904238,0.7388928638723136,0.882053439228894,0.9999965583199496,0.5048057437583153,0.7245591206436854,0.8565951647742965,0.9652187854804456,0.4779499178689001,0.6552876174924521,0.7693504404123935,0.8709966429895722,open_hand,1
0.1549636885244408,0.3192641977791653,0.4592364696914635,0.5721235497950384,0.4960280851404548,0.6983194350152486,0.8252213557633489,0.9314367979806092,0.5157420994338644,0.7423304279158371,0.8839345575287441,0.999996545840654,0.5087162289530871,0.7298667773450018,0.8596700101427229,0.9655406587235976,0.4819221475860954,0.661387013567069,0.7758269411758089,0.8769980803390159,open_hand,1
0.157647839649,0.3245618870097403,0.4640752670780841,0.5741227008710188,0.4939218431693322,0.6978895415705234,0.824032083018769,0.9273738531075328,0.5075457307195362,0.7380265134553559,0.8826728481056488,0.9999965612845452,0.498263488034297,0.7184551148980655,0.8533364362326238,0.9606726687105942,0.4722238503463933,0.6520668480085631,0.7693853673754293,0.871784060390983,open_hand,1
0.1580458819661131,0.3214019237286694,0.4581545215564765,0.5675384504473033,0.49737922016832,0.6981378241951588,0.8214509073413255,0.921975263379123,0.5157278871157026,0.7453244352574553,0.8869869503231129,0.999996538926577,0.5085050277179936,0.7306979868946882,0.8613172676035683,0.9660815040730248,0.4825832010001581,0.6618185216425166,0.7763739240046014,0.8763817255141221,open_hand,1
0.1559159135311516,0.3165406897449734,0.4526166648679271,0.5624358395871792,0.5069881200658073,0.7081956066545932,0.8302967378190949,0.9307920904845892,0.525500115618168,0.7537228434878259,0.8910972341711731,0.9999964823775828,0.5174512914309082,0.7387337125469435,0.866846764862511,0.9689673598100104,0.4898534022584344,0.6693970302314421,0.7839964293601953,0.8853348748172549,open_hand,1
0.1579833772031331,0.3235365191895444,0.4571752437224474,0.5657466307843705,0.5014106767058988,0.7039621760349082,0.8243083778030134,0.9230289639985426,0.5161602508182426,0.747360837388584,0.8874223595812221,0.9999964608733354,0.5063021046282101,0.7284957690372375,0.8622431806580129,0.9683489968967924,0.4789591452643461,0.6569051428178926,0.7732658008246747,0.8754407702547374,open_hand,1
0.1538122136700608,0.3208357757879613,0.4538955730451001,0.5607767302865005,0.5056738005872684,0.7022251252368272,0.8218602899914971,0.9223633373915932,0.5204048815895653,0.7483495938458836,0.885701761656502,0.9999964269274062,0.5075034235546436,0.7288333953890687,0.8590207451213651,0.9676113865356624,0.4757508061989216,0.6560879120620179,0.7723892003415943,0.8775042893916681,open_hand,1
0.1510513206862176,0.3160118591726987,0.4524812348826335,0.5623405803543432,0.5069241198605243,0.70721521568159,0.8294131412427331,0.9285870883849892,0.522900722043516,0.7511531080694017,0.8895890511747951,0.9999963940336656,0.5112098474987439,0.731426137561063,0.8611892581068067,0.964977166105576,0.4791602236782717,0.655201269765497,0.7702090788740972,0.8722955532969934,open_hand,1
0.1503228429149603,0.3153201293000455,0.4517566280510103,0.5602398509561608,0.5002499888830062,0.7005139806796726,0.8226618248633734,0.923764036944269,0.5168709584966636,0.747514862368779,0.8867746170900725,0.9999963436479684,0.5056992216078172,0.7309716201631697,0.8641259428701632,0.972659384272396,0.4741856574791578,0.6531137473221317,0.769606801578032,0.8731188189868055,open_hand,1
0.1543938144457897,0.3250751674277709,0.4653309801842801,0.5695664793750884,0.4963104646676426,0.6958796380248199,0.8196174797143874,0.9204815061046768,0.5119253858079996,0.7412284390702772,0.8845311248888393,0.9999963451253656,0.5008837556129482,0.7242573954220308,0.8596050379810113,0.9692536187561884,0.469440195379232,0.6416297479290661,0.7575566921170782,0.8609984634266704,open_hand,1
0.1537398488078116,0.3164927901511991,0.4490326460067855,0.5573190055426885,0.5023375339211128,0.7012071057125115,0.8247980724831436,0.925172199205725,0.518145975534475,0.7457089716715368,0.885405586177462,0.9999963363213942,0.50869253492265,0.7295714901198534,0.8618330574919129,0.9713587225038296,0.4781758798124793,0.6532081081870653,0.76617371550027,0.8664200074149263,open_hand,1
0.1574838462772289,0.324426665563983,0.4578109936226715,0.5632861004286874,0.4929138230549894,0.6914577851104233,0.8136067666286433,0.915220172734736,0.5087878657521625,0.7382816379416053,0.8816821892219343,0.9999963125479944,0.4982655704225217,0.7212590553795039,0.856090675473231,0.967240535419685,0.4674370982639064,0.6431026318935316,0.7606020513567205,0.8663461636036189,open_hand,1
0.1558878847165554,0.3228237055652587,0.4603535782997138,0.5653696433132087,0.4896240005767631,0.6905058161133535,0.8179782025553469,0.9227454478626024,0.5024366937337064,0.7356386307955024,0.8803287913414892,0.999996269875612,0.4900919106489413,0.7160082053648978,0.8519507033079639,0.9651540791535062,0.458434510166981,0.6341373363515961,0.7490928103998735,0.8522367538200332,open_hand,1
0.1498988355916428,0.3105866363294292,0.4509646233150334,0.5639970869000551,0.4963411405516885,0.6948373374937853,0.8200453383015847,0.9212094993427776,0.5139365078339144,0.7420797954957542,0.884537786594217,0.999996282883144,0.502193393897333,0.7274577656742981,0.8617539235339955,0.9732607154280124,0.4681335870079905,0.6421057351561792,0.7558108932310889,0.8581855343987425,open_hand,1
0.1545360515822734,0.3197918472566163,0.4575882805532871,0.568477664838161,0.4874396924659282,0.6874269179213787,0.8139844677063902,0.9173910778884072,0.5036442184133676,0.7349844016895446,0.8805479651354764,0.9999962901777456,0.4933716256429745,0.7209550520169762,0.8580015687530166,0.9716804803304556,0.4629642047940513,0.6400747967310013,0.7555438387480492,0.8581162895230485,open_hand,1
0.1498321852154197,0.3117996804645243,0.4456220445266147,0.5552154095153543,0.4990208482817628,0.6962207112305421,0.8185231763603277,0.9156909965045974,0.5137554167134077,0.7443477861579573,0.8865168394157904,0.999996253957953,0.4995194157784915,0.7282966104940668,0.862915639547132,0.9735029794518518,0.4631292357440743,0.6430932983841333,0.7577186132808668,0.8587835797271489,open_hand,1
0.1485839390354051,0.3111296702355979,0.4483839248457958,0.561802367301166,0.4988401593958551,0.6961763323707809,0.8196979126231317,0.9199983566597012,0.5167397776223663,0.7456483818381077,0.8867892160853025,0.999996235672847,0.5039596558693721,0.7297858207912463,0.8623592651568569,0.9721271300587724,0.4684962464103239,0.6483239135073634,0.765459119299303,0.8708003509381479,open_hand,1
0.1498255120735412,0.317332233916214,0.454642093566204,0.5655477361230964,0.5003393830577627,0.69728993575549,0.8199644007675936,0.9209690730148148,0.514511550623882,0.741999925482939,0.8834914766550163,0.9999962358268129,0.5016515630301285,0.7242774099171957,0.8589842295198393,0.9715584415654516,0.4687194943114934,0.648323831631887,0.7645018608841739,0.8680483426714378,open_hand,1
0.1533770030095767,0.3252541748812406,0.4640752094083138,0.5729196970840919,0.4998218792583359,0.6940267896632369,0.8175924911744278,0.9185166057302976,0.5151807271453664,0.7415782733425949,0.8839620772009783,0.999996231663967,0.5033225469682567,0.7264453698188826,0.8607373875535169,0.972867646766896,0.4712272777502261,0.649992982874447,0.7659839780880883,0.8690599072707395,open_hand,1
0.1510100776654675,0.3188674417282988,0.4556057013643051,0.5649723273803843,0.5039418209887685,0.6981362824123577,0.8200456788734969,0.919208262223286,0.5193514347920071,0.7446397277980693,0.8862384126538766,0.9999962375086728,0.5065858312354599,0.7270549558593866,0.8593241107059623,0.9686097294906418,0.4723948828676254,0.648339598246006,0.7642904905330399,0.867925818162935,open_hand,1
0.1533300605784329,0.3206336013282891,0.4593003607105406,0.5704898600242332,0.5009364064558828,0.6967176248212489,0.8164420586359321,0.91616689100786,0.5175935450409815,0.7454075068451159,0.8854411079251777,0.9999961904014432,0.5066413720978735,0.7248699498410924,0.8560380897781286,0.9635717794382004,0.4754047426684188,0.6530379840457492,0.7663074445120663,0.8658439727205289,open_hand,1
0.151991964744748,0.3161678991744276,0.4515942367708206,0.5620472689046474,0.5092621957681491,0.706562100224949,0.8275168323922538,0.924883892106236,0.5256842796137802,0.7513626720108517,0.8896958199585927,0.9999961572733952,0.5139429877608379,0.733449604454623,0.86354550085931,0.9699838458044352,0.4807256121614782,0.6549926631589269,0.766762719402719,0.8655105391103367,open_hand,1
0.1480765819931012,0.313110463612034,0.4526538615166229,0.5685287039712832,0.5087380269891161,0.7050150452605434,0.8263263870625415,0.9264398906345396,0.5256133969538385,0.7505471610075196,0.8875696480513405,0.9999961343422962,0.5142062666418308,0.7334350742165537,0.8650536994869771,0.9765641081454364,0.4800931578140501,0.6542550686562498,0.7674720975911219,0.8693520777468312,open_hand,1
0.1524940229941963,0.3228378623363998,0.4606336559796833,0.5706455633248212,0.5086554251818253,0.7057174268460302,0.8259292751713775,0.9239727870608088,0.5213089925827651,0.7493173964810163,0.887366330153304,0.9999961185976556,0.5059799395570711,0.7282070186511819,0.8589954292479025,0.9666294621620256,0.4677231023995579,0.642044171857374,0.7531538704956863,0.85008710521793,open_hand,1
0.1508134490073759,0.3166480453558161,0.4560352015805626,0.566537377763019,0.5050730142657602,0.7025707022403697,0.8261638818565878,0.9268969067720988,0.5173032183771908,0.7469625204315701,0.8867858607679822,0.9999961208556768,0.5010319332087901,0.7218106193540347,0.8533554167273433,0.96146757599555,0.4623328654344195,0.6345542331505492,0.7433887446514913,0.838798829171393,open_hand,1
0.1494566579559748,0.314696438486324,0.4495757375039905,0.5604710798761919,0.5050735652449952,0.7031282037378683,0.8274735645505705,0.9299286214984092,0.5198683644978379,0.7472045217585412,0.8868735443139419,0.9999961400468316,0.5065100355403036,0.7200621934181505,0.8502051764708469,0.9566808072434104,0.4697936419052723,0.6354664057922181,0.7400202141745972,0.8302137925310524,open_hand,1
0.1510627381072857,0.3231125778077479,0.4611046115435233,0.5722397515754282,0.5080451388721452,0.7099442066828038,0.8329229062211662,0.9335185669921682,0.5186606590525104,0.7478931368974309,0.8867170371227859,0.9999960938572492,0.5030821616849535,0.7226948339905401,0.8540416152430904,0.9615892288726084,0.4666142268685338,0.6352389096310114,0.7428126855538896,0.8361319163082757,open_hand,1
0.147490936208235,0.321440106667046,0.4595806571484308,0.5616774424195241,0.5054833097050931,0.7023836789094642,0.8227426977302139,0.9209684990719704,0.5164565609620936,0.7473528991299758,0.8869671753259748,0.9999960651300042,0.501709972289969,0.719055064920044,0.8492394407926812,0.9551607563990876,0.4664398717270729,0.6334995546556456,0.7388007735661286,0.8289065462203481,open_hand,1
0.1489218103999494,0.3197224350715326,0.4557428903513477,0.5621364616606435,0.5031913046385557,0.704862803760461,0.8290101779480471,0.9301218277226962,0.5140112989239595,0.7461601499001889,0.8866886825774493,0.999996060237787,0.4986878194682851,0.7170103228583887,0.8499303454414008,0.9588880122216982,0.4622941208123693,0.6299331710168604,0.7365479986150226,0.8295095183251304,open_hand,1
0.1511486601313188,0.3272968459333163,0.4646904119140247,0.5684162218739878,0.4923472072769077,0.6932893202057352,0.818543413718386,0.9217417122647896,0.5039530667827296,0.7375254916509424,0.8823943041353953,0.9999960657204324,0.4911481319683612,0.7106514066129145,0.8448211526538878,0.9542721820280692,0.4589252352607096,0.6287345478468641,0.7380722424554593,0.8315912703034781,open_hand,1
